area,bathrooms,bedrooms,condo,parking_spots,price,suites,type,lat,lon
58.0,2.0,2.0,510.0,2.0,260000.0,1.0,apartment,-5.8196922,-35.2169549
300.0,0.0,0.0,0.0,0.0,394000.0,0.0,other,-5.8539122,-35.2364273
495.0,1.0,3.0,0.0,0.0,600000.0,1.0,house,-5.8135576,-35.2008242
54.0,1.0,2.0,140.0,1.0,140000.0,0.0,apartment,-5.8094982,-35.2462143
103.0,1.0,3.0,583.0,1.0,260000.0,1.0,apartment,-5.8226937,-35.2126403
54.0,2.0,2.0,0.0,1.0,221000.0,1.0,apartment,-5.8180873,-35.2383501527372
38.0,2.0,0.0,0.0,1.0,200000.0,1.0,apartment,-5.8784962,-35.1752621
247.0,0.0,4.0,1500.0,2.0,650000.0,2.0,apartment,0.0,0.0
225.0,6.0,4.0,0.0,3.0,1300000.0,4.0,apartment,-5.783788,-35.1913745
39.0,0.0,0.0,0.0,1.0,230000.0,0.0,other,-5.8032096,-35.2002054
64.0,1.0,2.0,314.0,1.0,300000.0,0.0,apartment,-5.8431967,-35.2124468
38.0,1.0,1.0,900.0,1.0,140000.0,0.0,other,-5.8674964,-35.180586
57.0,2.0,2.0,829.0,1.0,230000.0,1.0,other,0.0,0.0
262.0,5.0,4.0,0.0,2.0,1800000.0,3.0,other,-5.8784962,-35.1752621
248.0,5.0,4.0,1700.0,4.0,850000.0,4.0,apartment,0.0,0.0
871.0,5.0,4.0,0.0,4.0,3200000.0,2.0,house,-5.8347074,-35.2243579
178.0,2.0,3.0,0.0,2.0,380000.0,1.0,house,-5.7702789,-35.1957048
405.0,0.0,3.0,0.0,4.0,900000.0,2.0,house,-5.8894823,-35.1762901
67.0,2.0,2.0,300.0,1.0,260000.0,1.0,apartment,-5.8768735,-35.2236066
1800.0,0.0,0.0,0.0,0.0,9000000.0,0.0,other,-5.809497,-35.2063052
300.0,4.0,3.0,0.0,4.0,470000.0,3.0,house,-5.8203803,-35.2256399
70.0,0.0,3.0,280.0,0.0,299000.0,1.0,apartment,-5.8250648,-35.235023
163.0,1.0,4.0,0.0,3.0,1160000.0,4.0,apartment,0.0,0.0
420.0,0.0,5.0,0.0,4.0,1699000.0,5.0,house,-5.8346932,-35.2297258
55.0,2.0,2.0,0.0,1.0,165000.0,1.0,apartment,-5.883875,-35.1762062
100.0,2.0,3.0,500.0,2.0,250000.0,1.0,apartment,-5.8010185,-35.2078485
258.0,0.0,3.0,0.0,5.0,450000.0,1.0,house,-5.8576398,-35.2014489
337.0,8.0,6.0,0.0,6.0,1100000.0,6.0,house,-5.8180691,-35.2056026
175.0,5.0,4.0,1100.0,2.0,658000.0,3.0,apartment,-5.7870581,-35.1983806
90.0,1.0,2.0,200.0,2.0,139000.0,0.0,apartment,-5.8032096,-35.2002054
5000.0,0.0,0.0,0.0,0.0,2500000.0,0.0,other,-5.8768735,-35.2236066
300.0,6.0,4.0,0.0,2.0,450000.0,4.0,house,-5.8821365,-35.1722172
52.0,2.0,2.0,1500.0,1.0,300000.0,1.0,apartment,-5.8730875,-35.1800373
80.0,1.0,2.0,0.0,0.0,190000.0,0.0,house,-5.8564811,-35.2458664
113.0,4.0,3.0,750.0,2.0,520000.0,3.0,apartment,-5.8198444,-35.2109804
123.0,0.0,2.0,1100.0,2.0,300000.0,1.0,apartment,-5.7856518,-35.1913817
200.0,2.0,2.0,0.0,3.0,350000.0,1.0,house,-5.8875608,-35.1708625
93.0,0.0,2.0,0.0,2.0,165000.0,1.0,apartment,-5.7884831,-35.201471
138.0,1.0,3.0,350.0,2.0,290000.0,1.0,apartment,-5.890275,-35.175139
56.0,1.0,2.0,0.0,1.0,240000.0,1.0,apartment,-5.8821365,-35.1722172
60.0,1.0,2.0,800.0,1.0,280000.0,1.0,apartment,-5.8821365,-35.1722172
92.0,3.0,3.0,575.0,2.0,450000.0,1.0,apartment,-5.866287,-35.1917372
550.0,7.0,5.0,1509.0,4.0,2500000.0,5.0,house,-5.8297618,-35.2263235
