area,bathrooms,bedrooms,condo,parking_spots,price,suites,type,lat,lon
215.0,5.0,3.0,900.0,3.0,1321170.0,3.0,apartment,-5.7943317,-35.2023030906452
136.0,5.0,3.0,0.0,3.0,750000.0,3.0,apartment,-5.8163039,-35.2204887
92.0,3.0,3.0,532.0,2.0,560000.0,1.0,apartment,-5.866905,-35.2162536
159.0,0.0,3.0,647.0,2.0,750000.0,3.0,apartment,-5.8253734,-35.2113637
98.0,3.0,3.0,780.0,2.0,450000.0,1.0,apartment,-5.8999907,-35.1759866
400.0,3.0,4.0,0.0,3.0,750000.0,3.0,house,-5.8897658,-35.1825184
170.0,0.0,4.0,0.0,4.0,1000000.0,4.0,apartment,-5.8163039,-35.2204887
117.0,3.0,3.0,120.0,1.0,280000.0,1.0,apartment,-5.7978488,-35.2092207
119.0,3.0,3.0,0.0,2.0,650000.0,1.0,apartment,-5.797491,-35.2014217
81.0,2.0,3.0,0.0,1.0,250000.0,1.0,house,0.0,0.0
360.0,2.0,4.0,0.0,2.0,700000.0,0.0,house,-5.8821365,-35.1722172
250.0,1.0,3.0,0.0,2.0,188000.0,1.0,house,-5.7988797,-35.2188577
170.0,4.0,3.0,0.0,4.0,370000.0,2.0,house,0.0,0.0
75.0,2.0,2.0,0.0,1.0,270000.0,1.0,apartment,0.0,0.0
460.0,6.0,6.0,0.0,2.0,850000.0,6.0,house,-5.8501434,-35.2008663
43.0,0.0,2.0,150.0,1.0,85000.0,0.0,apartment,-5.8257002,-35.2547225
406.0,6.0,4.0,1928.0,4.0,2480000.0,4.0,other,0.0,0.0
345.0,5.0,4.0,0.0,3.0,1500000.0,4.0,apartment,0.0,0.0
59.0,1.0,1.0,363.0,1.0,380000.0,1.0,apartment,0.0,0.0
254.0,5.0,5.0,0.0,3.0,644900.0,4.0,house,-5.8576398,-35.2014489
115.0,4.0,3.0,457.0,2.0,490000.0,3.0,apartment,0.0,0.0
439.0,4.0,4.0,0.0,6.0,2399000.0,4.0,other,-5.783788,-35.1913745
89.0,0.0,0.0,0.0,0.0,390000.0,0.0,apartment,-5.8152068,-35.2147971
281.0,6.0,4.0,2100.0,4.0,2100000.0,4.0,apartment,0.0,0.0
94.0,3.0,3.0,750.0,2.0,320000.0,1.0,apartment,-5.8855448,-35.1775819
131.0,3.0,3.0,0.0,2.0,650000.0,3.0,apartment,-5.8173131,-35.2226992
220.0,4.0,5.0,0.0,3.0,499000.0,3.0,house,-5.8539708,-35.2080751
82.0,1.0,3.0,0.0,2.0,330000.0,1.0,apartment,0.0,0.0
56.0,1.0,2.0,250.0,1.0,160000.0,1.0,apartment,-5.8821365,-35.1722172
480.0,4.0,4.0,0.0,4.0,4800000.0,4.0,apartment,-5.7823372,-35.1946781
73.0,3.0,3.0,530.0,1.0,190000.0,1.0,apartment,-5.8660483,-35.1879769
56.0,2.0,2.0,230.0,1.0,260000.0,1.0,apartment,0.0,0.0
25.0,1.0,1.0,0.0,0.0,79900.0,0.0,apartment,0.0,0.0
115.0,5.0,3.0,850.0,2.0,600000.0,3.0,apartment,-5.8226937,-35.2126403
100.0,1.0,3.0,840.0,2.0,420000.0,1.0,apartment,0.0,0.0
89.0,3.0,3.0,420.0,2.0,339000.0,1.0,apartment,-5.8768735,-35.2236066
189.0,5.0,3.0,1450.0,2.0,620000.0,3.0,apartment,-5.8253734,-35.2113637
110.0,3.0,3.0,350.0,1.0,180000.0,1.0,apartment,-5.8198444,-35.2109804
208.0,5.0,4.0,0.0,4.0,1400000.0,3.0,apartment,-5.7884831,-35.201471
56.0,2.0,2.0,450.0,1.0,250000.0,1.0,apartment,-5.8080765,-35.2057924
170.0,0.0,4.0,0.0,4.0,1100000.0,4.0,apartment,-5.8163039,-35.2204887
414.0,1.0,4.0,0.0,4.0,800000.0,4.0,house,-5.8392297,-35.2083638
60.0,2.0,2.0,240.0,1.0,115000.0,1.0,apartment,0.0,0.0
114.0,2.0,3.0,402.0,2.0,400000.0,1.0,apartment,-5.8730875,-35.1800373
60.0,1.0,2.0,500.0,1.0,195000.0,0.0,apartment,-5.8352533,-35.2143381
69.0,2.0,2.0,0.0,2.0,325000.0,1.0,apartment,-5.8627911,-35.1994162
250.0,5.0,4.0,980.0,4.0,1200000.0,4.0,apartment,-5.7856518,-35.1913817
194.0,4.0,3.0,1700.0,3.0,750000.0,3.0,apartment,-5.8053683,-35.2050354
92.0,3.0,3.0,450.0,2.0,470000.0,1.0,apartment,-5.820507,-35.2164801
79.0,2.0,3.0,479.0,2.0,439900.0,1.0,apartment,0.0,0.0
480.0,6.0,4.0,2500.0,5.0,5000000.0,4.0,apartment,-5.7823372,-35.1946781
55.0,1.0,2.0,390.0,1.0,260000.0,1.0,apartment,-5.8163039,-35.2204887
160.0,1.0,3.0,1100.0,4.0,999000.0,3.0,apartment,-5.8214697,-35.2168115
