area,bathrooms,bedrooms,condo,parking_spots,price,suites,type,lat,lon
80.0,2.0,2.0,690.0,1.0,179000.0,1.0,apartment,-5.808338,-35.2051046
260.0,4.0,4.0,1700.0,4.0,565000.0,3.0,apartment,-5.7849334,-35.2001472
56.0,2.0,2.0,427.0,1.0,430000.0,1.0,apartment,-5.8730875,-35.1800373
900.0,6.0,5.0,0.0,10.0,1100000.0,4.0,house,-5.8437235,-35.2214483
45.0,1.0,1.0,350.0,1.0,125000.0,0.0,apartment,-5.870161,-35.1824612
92.0,3.0,3.0,0.0,2.0,409900.0,1.0,apartment,-5.8674286,-35.1966683
108.0,4.0,2.0,530.0,2.0,450000.0,2.0,apartment,-5.8164277,-35.2116397
116.0,4.0,3.0,550.0,2.0,550000.0,3.0,apartment,-5.8196922,-35.2169549
60.0,2.0,2.0,345000.0,1.0,250000.0,1.0,apartment,0.0,0.0
260.0,0.0,0.0,325.0,0.0,130000.0,0.0,other,-5.8724051,-35.1817096
103.0,1.0,3.0,520.0,2.0,470000.0,1.0,apartment,-5.7870581,-35.1983806
93.0,3.0,3.0,550.0,2.0,420000.0,1.0,apartment,0.0,0.0
77.0,3.0,3.0,400.0,2.0,420000.0,1.0,apartment,-5.8196922,-35.2169549
55.0,2.0,2.0,370.0,1.0,220000.0,1.0,apartment,-5.8821365,-35.1722172
55.0,2.0,2.0,260.0,1.0,200000.0,1.0,apartment,-5.8753421,-35.2254937
136.0,4.0,3.0,700.0,4.0,750000.0,3.0,apartment,-5.8163039,-35.2204887
104.0,3.0,3.0,650.0,2.0,500000.0,1.0,apartment,-5.8175683,-35.2219558
89.0,1.0,2.0,0.0,1.0,320000.0,1.0,apartment,-5.783788,-35.1913745
56.0,2.0,2.0,2.0,1.0,280000.0,2.0,other,-5.8816164,-35.1782022
58.0,0.0,2.0,660.0,1.0,199900.0,1.0,apartment,-5.790886,-35.2023866
56.0,2.0,2.0,0.0,1.0,190000.0,1.0,apartment,0.0,0.0
100.0,2.0,3.0,0.0,2.0,450000.0,1.0,apartment,0.0,0.0
276.0,5.0,4.0,1500.0,2.0,750000.0,3.0,apartment,-5.7823372,-35.1946781
85.0,1.0,3.0,0.0,1.0,70000.0,0.0,house,0.0,0.0
118.0,4.0,3.0,550.0,2.0,520000.0,3.0,apartment,-5.822714,-35.203543
166.0,4.0,5.0,950.0,2.0,500000.0,3.0,apartment,-5.8089286,-35.2013139
98.0,3.0,3.0,900.0,2.0,419000.0,1.0,apartment,-5.8576398,-35.2014489
56.0,2.0,2.0,260.0,1.0,190000.0,1.0,apartment,0.0,0.0
75.0,2.0,3.0,330.0,2.0,260000.0,1.0,apartment,-5.7775126,-35.2013557
173.0,0.0,4.0,1000.0,3.0,1000000.0,4.0,apartment,-5.8163039,-35.2204887
103.0,2.0,3.0,520.0,2.0,450000.0,1.0,apartment,-5.7870581,-35.1983806
431.0,4.0,5.0,2600.0,4.0,3400000.0,4.0,apartment,-5.783788,-35.1913745
270.0,3.0,4.0,0.0,1.0,430000.0,2.0,house,-5.781078,-35.1991539
103.0,3.0,3.0,578.0,2.0,490000.0,1.0,apartment,0.0,0.0
150.0,3.0,3.0,1100.0,2.0,400000.0,1.0,apartment,0.0,0.0
161.0,4.0,3.0,566.0,3.0,399000.0,1.0,apartment,-5.8274696,-35.2168565
110.0,3.0,4.0,320.0,2.0,244444.0,1.0,apartment,-5.8313796,-35.2204156
208.0,5.0,4.0,1104.0,4.0,1700000.0,3.0,apartment,-5.7884831,-35.201471
270.0,4.0,4.0,0.0,4.0,650000.0,4.0,house,-5.8624143,-35.1967263
69.0,1.0,2.0,290.0,1.0,245000.0,1.0,apartment,-5.8186892,-35.2401631
130.0,3.0,3.0,1150.0,2.0,350000.0,1.0,apartment,-5.7816923,-35.1973759
54.0,2.0,2.0,0.0,1.0,145000.0,1.0,apartment,0.0,0.0
60.0,1.0,1.0,330.0,1.0,399000.0,1.0,apartment,-5.8999907,-35.1759866
33.0,1.0,0.0,0.0,1.0,220000.0,0.0,other,-5.8198444,-35.2109804
123.0,4.0,3.0,0.0,2.0,499000.0,2.0,apartment,-5.8347074,-35.2243579
171.0,3.0,3.0,0.0,2.0,500000.0,3.0,other,-5.8740098,-35.2057934
54.0,2.0,2.0,0.0,1.0,265000.0,1.0,apartment,-5.8821365,-35.1722172
450.0,0.0,0.0,600.0,0.0,330000.0,0.0,other,-5.8821365,-35.1722172
77.0,3.0,3.0,400.0,2.0,399000.0,1.0,apartment,-5.8196922,-35.2169549
55.0,2.0,2.0,310.0,1.0,180000.0,1.0,apartment,0.0,0.0
100.0,4.0,3.0,700.0,1.0,330000.0,1.0,apartment,0.0,0.0
116.0,4.0,3.0,650.0,2.0,490000.0,2.0,apartment,-5.8173131,-35.2226992
